	id	AMM_id	name	reaction	subsystem	reversibility	gpr	val_fit	mfaLB	mfaUB	val_fit_100	mfaLB_100	mfaUB_100	pfba	pfba_100
CITMALta_m	CITMALta_m	CITMALta_m	citrate transport	cit_m + mal__L_c <=> cit_c + mal__L_m	Transport	1	YBR291C	-0.5379155634187404	-99999998.93281528	0.7172913700342178	-1.942423363803816	-361101904.3080728	2.590152824272741	0.6864409059945445	2.478760156436933
CO2t_c_e	CO2t_c_e	CO2t_c_e	CO2 transport	co2_c <=> co2_e	Transport	1		53.01123880607633	53.00467250957339	53.0118544986869	191.4245948688957	191.4008838469281	191.4268181466609	53.01065744615926	191.4231864630613
CO2t_c_m	CO2t_c_m	CO2t_c_m	CO2 transport	co2_c <=> co2_m	Transport	1		-4.358763221706992	-5.520143975026453	-3.774764910907818	-15.73957716583422	-19.93334522709349	-13.63074812190632	-3.7747649	-13.63079727960007
CS_m	CS_m	CS_m	citrate synthase	accoa_m + h2o_m + oaa_m --> cit_m + coa_m + h_m	Citric acid cycle	0	YNR001C or YPR001W	0.6750975140201774	0.6113370648418027	0.7172916863960386	2.437790005079042	2.207549806443462	2.590153966661312	0.6864412059945445	2.478761239746567
CTPS2_c	CTPS2_c	CTPS2_c	CTP synthase (glutamine)	atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c	Pyrimidine metabolism	0	YBL039C or YJR103W	0.03769184209670157	0.03768219143079354	0.03770147343079354	0.1361059610324832	0.136071112293739	0.1361407399636708	0.03769806242166318	0.136128914069165
CU2t_c_e	CU2t_c_e	CU2t_c_e	Cu2+ transport	cu2_e --> cu2_c	Transport	0		4.456999719430636e-05	4.455730549850082e-05	4.458010549850081e-05	0.0001609431103362552	0.0001608972803805233	0.0001609796116155841	4.46e-05	0.0001610520323186652
CYSS_c	CYSS_c	CYSS_c	cysteine synthase	acser_c + h2s_c --> ac_c + cys__L_c	Cysteine and methionine metabolism	0	YLR303W	0.0001578530598697843	1e-07	0.02359375451815079	0.0005700104112814173	3.611019081616972e-07	0.08519749777202917	1e-07	3.611032114768278e-07
CYTK1_c	CYTK1_c	CYTK1_c	cytidylate kinase (CMP)	atp_c + cmp_c --> adp_c + cdp_c	Pyrimidine metabolism	0		0.01924195570446586	0.01923703036864222	0.01924687396864222	0.06948306921645478	0.06946528373481223	0.06950082916224404	0.01924513262389191	0.06949479195784837
DDPA_c	DDPA_c	DDPA_c	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	e4p_c + h2o_c + pep_c --> 2dda7p_c + pi_c	Phenylalanine, tyrosine and tryptophan metabolism	0	YBR249C or YDR035W	0.1173853682123741	0.117355343904797	0.117415394704797	0.4238808045175173	0.4237723861699441	0.4239892307546105	0.1174047716456183	0.4239524008393638
DGAT_c	DGAT_c	DGAT_c	Diacylglycerol acyltransferase	acylcoa_c + dag_c --> coa_c + tag_c	Lipid biosynthesis	0	YCR048W or YNR019W or YOR245C	0.002669832232936144	0.002669138940783001	0.002670504740783	0.009640815137848466	0.00963831164665433	0.009643243576515999	0.002670263129110444	0.009642405914099445
DHAD1_m	DHAD1_m	DHAD1_m	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)	23dhmb_m --> 3mob_m + h2o_m	Valine, leucine and isoleucine metabolism	0	YJR016C	0.2826836527965007	0.2826113546347105	0.2827559670347105	1.020776064309351	1.020514994267561	1.021037192403399	0.282730384926176	1.020948499789219
DHAD2_m	DHAD2_m	DHAD2_m	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)	23dhmp_m --> 3mop_m + h2o_m	Valine, leucine and isoleucine metabolism	0	YJR016C	0.1085400457991979	0.1085122821775727	0.1085678079775727	0.3919401765004837	0.3918399215330202	0.3920404262563422	0.1085579853963689	0.392006371580834
DHFRi_c	DHFRi_c	DHFRi_c	dihydrofolate reductase	dhf_c + h_c + nadph_c --> nadp_c + thf_c	Folate metabolism	0	YOR236W	0.001545423346535168	0.001545044110838366	0.001545834710838366	0.005580553193514848	0.005579183766177268	0.005582038637863194	0.001545694852741775	0.005581553752882576
DHORDfum_c	DHORDfum_c	DHORDfum_c	dihydoorotic acid dehydrogenase	dhor__S_c + fum_c --> orot_c + succ_c	Pyrimidine metabolism	0	YKL216W	0.08834846800986029	0.08832586851896679	0.08837106491896679	0.3190280038152322	0.3189463966223809	0.3191096016852012	0.08836306962112112	0.3190818821613736
DHORTS_c	DHORTS_c	DHORTS_c	dihydroorotase	dhor__S_c + h2o_c <=> cbasp_c + h_c	Pyrimidine metabolism	0	YLR420W	0.08834847000322003	0.08832586851896679	0.08837106491896679	0.3190280110132922	0.3189463966223809	0.3191096016852012	-0.08836306962112112	0.3190818821613736
DHQS_c	DHQS_c	DHQS_c	3-dehydroquinate synthase	2dda7p_c --> 3dhq_c + pi_c	Phenylalanine, tyrosine and tryptophan metabolism	0	YDR127W	0.1173853645574074	0.117355343904797	0.117415394704797	0.4238807913193627	0.4237723861699441	0.4239892307546105	0.1174047716456183	0.4239524008393638
DHQTi_c	DHQTi_c	DHQTi_c	3-dehydroquinate dehydratase	3dhq_c --> 3dhsk_c + h2o_c	Phenylalanine, tyrosine and tryptophan metabolism	0	YDR127W	0.1173853733339185	0.117355343904797	0.117415394704797	0.4238808230115118	0.4237723861699441	0.4239892307546105	0.1174047716456183	0.4239524008393638
DMATT_c	DMATT_c	DMATT_c	dimethylallyltranstransferase	dmpp_c + ipdp_c --> grdp_c + ppi_c	Terpenoid backbone biosynthesis	0	YJL167W	0.02600071703595234	0.02599410666213417	0.02600740786213417	0.09388908535254739	0.09386521516655333	0.09391324605356173	0.02600505486376031	0.0939050882593495
DOLPMMT_r	DOLPMMT_r	DOLPMMT_c	dolichyl-phosphate-mannose--protein mannosyltransferase	dolmanp_c --> dolp_c + h_c + mannan_c	Carbohydrate biosynthesis	0	(YAL023C and YDL095W) or YDL093W or YJR143C or YOR321W	0.1502160776893604	0.150177662207798	0.150254508207798	0.5424331229019378	0.5422944038649864	0.5425718962373324	0.1502409140574178	0.5425247656134764
DOLPMT_c	DOLPMT_c	DOLPMT_c	dolichyl-phosphate D-mannosyltransferase	dolp_c + gdpmann_c --> dolmanp_c + gdp_c	Carbohydrate biosynthesis	0	YPR183W	0.1502160803394539	0.150177662207798	0.150254508207798	0.542433132471476	0.5422944038649864	0.5425718962373324	0.1502409140574178	0.5425247656134764
DPMVD_c	DPMVD_c	DPMVD_c	mevalonate pyrophoshate decarboxylase	5dpmev_c + atp_c --> adp_c + co2_c + ipdp_c + pi_c	Terpenoid backbone biosynthesis	0	YNR043W	0.07800215525715046	0.0779823199864025	0.0780222235864025	0.2816672710408199	0.28159564549966	0.2817397381606852	0.07801516459128094	0.2817152647780485
DTMPK_c	DTMPK_c	DTMPK_c	dTMP kinase	atp_c + dtmp_c --> adp_c + dtdp_c	Pyrimidine metabolism	0	YJR057W	0.001545430770987742	0.001545044110838366	0.001545834710838366	0.005580580003354764	0.005579183766177268	0.005582038637863194	0.001545694852741775	0.005581553752882576
DUTPDP_c	DUTPDP_c	DUTPDP_c	dUTP diphosphatase	dutp_c + h2o_c --> dump_c + h_c + ppi_c	Pyrimidine metabolism	0	YJR069C or YBR252W	0.001545425360427169	0.001545044110838366	0.001545834710838366	0.005580560465717294	0.005579183766177268	0.005582038637863194	0.001545694852741775	0.005581553752882576
ENO_c	ENO_c	ENO_c	enolase	2pg_c <=> h2o_c + pep_c	Glycolysis / Gluconeogenesis	1	YPL281C or YGR254W or YHR174W or YMR323W or YOR393W	49.00439429069448	48.05472683761026	49.6617782116879	176.9558028667796	173.5265355725019	179.329628749435	49.47179868863186	178.6442538400008
ETOHt_c_e	ETOHt_c_e	ETOHt_c_e	ethanol transport	etoh_c --> etoh_e	Transport	0		45.89547309966283	45.89537310200382	45.89557310200383	165.7294291227209	165.7290680292661	165.7297902330825	45.8953731	165.7296661833722
EX_ca2_e	EX_ca2_e	EX_ca2_e	Ca2+ exchange	ca2_e <=> 	Exchange	0		-0.0005027847589142303	-0.0005026376743076495	-0.0005028948743076495	-0.001815565358385475	-0.001815034233064499	-0.001815962987172291	0.0005028493753164491	-0.001815805243158865
EX_co2_e	EX_co2_e	EX_co2_e	carbon dioxide exchange	co2_e --> 	Exchange	1		53.01123880421255	53.00467251241207	53.01185449957848	191.4245948621656	191.4008838571786	191.4268181498804	-53.01065744615926	191.4231864630613
EX_cu2_e	EX_cu2_e	EX_cu2_e	Cu2+ exchange	cu2_e <=> 	Exchange	0		-4.457059684656695e-05	-4.455730549850082e-05	-4.458010549850081e-05	-0.0001609452756920105	-0.0001608972803805233	-0.0001609796116155841	4.46e-05	-0.0001610520323186652
EX_etoh_e	EX_etoh_e	EX_etoh_e	ethanol exchange	etoh_e --> 	Exchange	0		45.89547310200383	45.89537310200382	45.89557310200383	165.7294291311743	165.7290680292661	165.7297902330825	-45.8953731	165.7296661833722
EX_fe2_e	EX_fe2_e	EX_fe2_e	iron(2+) exchange	fe2_e <=> 	Exchange	0		-0.0002595898183132329	-0.000259526761850917	-0.000259659561850917	-0.000937383787322567	-0.000937156089233925	-0.0009376356325679636	0.000259636069370235	-0.000937554184648123
EX_glc__D_e	EX_glc__D_e	EX_glc__D_e	D-glucose exchange	glc__D_out --> glc__D_e	Exchange	0		-27.69301345126683	-27.69291345126683	-27.69311345126683	-100.0	-99.99963889809183	-100.0003611019082	-27.6929135	-100.0
EX_h2o_e	EX_h2o_e	EX_h2o_e	water exchange	h2o_e <=> 	Exchange	0		14.98189363264766	14.97847998223484	14.98537625263377	54.09990378624651	54.08757702946785	54.11247959347039	-14.98397415246056	54.10761187139289
EX_h_e	EX_h_e	EX_h_e	H+ exchange	h_e <=> 	Exchange	0		0.953711581208919	1e-07	1.081381161767726	3.443870718104501	3.611019081616972e-07	3.904888009644388	-1.025936418620118	3.704689355347597
EX_k_e	EX_k_e	EX_k_e	potassium exchange	k_e <=> 	Exchange	0		-0.2359991063511047	-0.2359387496857019	-0.2360594796857019	-0.8521972762783923	-0.85197932720792	-0.8524152855416436	0.236038122402624	-0.8523412403054812
EX_mg2_e	EX_mg2_e	EX_mg2_e	Mg2+ exchange	mg2_e <=> 	Exchange	0		-0.02486738260970427	-0.02486102220037843	-0.02487374360037843	-0.08979659311351218	-0.08977362555406967	-0.08981956277221456	0.02487149316932611	-0.08981176057667643
EX_mn2_e	EX_mn2_e	EX_mn2_e	Mn2+ exchange	mn2_e <=> 	Exchange	0		-3.674847014445023e-05	-3.674023435841295e-05	-3.675903435841295e-05	-0.0001326994269118414	-0.0001326696873313086	-0.0001327375744900431	3.67557086156658e-05	-0.0001327260442122343
EX_nh4_e	EX_nh4_e	EX_nh4_e	ammonium exchange	nh4_e <=> 	Exchange	0		-3.110988959898039	-3.11019337055205	-3.111784853143647	-11.23384049689156	-11.23096760858206	-11.23671448258837	3.111503289477823	-11.23573830351156
EX_o2_e	EX_o2_e	EX_o2_e	oxygen exchange	o2_e <=> 	Exchange	0		-5.60695938851333	-5.60685938851333	-5.60705938851333	-20.24683734177306	-20.2464762398649	-20.24719844368122	5.6068594	-20.2465493563904
EX_pi_e	EX_pi_e	EX_pi_e	phosphate exchange	pi_e <=> 	Exchange	0		-0.2269148953559742	-0.2268568221449292	-0.2269728601590137	-0.8193940170335414	-0.819184313560327	-0.8196033290433793	0.2269524240472069	-0.8195324917589727
EX_so4_e	EX_so4_e	EX_so4_e	sulphate exchange	so4_e <=> 	Exchange	0		-0.03579451710561721	-0.03578537911865122	-0.03580369051865122	-0.1292546842856488	-0.1292216868403471	-0.1292878096551582	0.03580045120983524	-0.1292765790419099
EX_zn2_e	EX_zn2_e	EX_zn2_e	Zn2+ exchange	zn2_e <=> 	Exchange	0		-0.0006161713331952934	-0.0006159852058389235	-0.0006163004058389235	-0.002225006441713574	-0.002224334332278111	-0.002225472525492637	0.0006162446465775457	-0.002225279209345545
FBA3_c	FBA3_c	FBA3_c	sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase	s17bp_c <=> dhap_c + e4p_c	Pentose phosphate pathway	1	YKL060C	-0.01050417966450517	-2.711973235011101	-1.043081283569336e-07	-0.03793079320526115	-9.792987100459595	-3.766586418646396e-07	-1e-07	-3.611032114768278e-07
FBA_c	FBA_c	FBA_c	fructose-bisphosphate aldolase	fdp_c <=> dhap_c + g3p_c	Glycolysis / Gluconeogenesis	1	YKL060C	26.66933172877218	26.51316029892693	29.28234150612284	96.30346576656929	95.73952775339468	105.7390939330343	26.5132126843475	95.7400624688605
FBP_c	FBP_c	FBP_c	fructose-bisphosphatase	fdp_c + h2o_c --> f6p_c + pi_c	Glycolysis / Gluconeogenesis	0	YLR377C	1.128190900756491	1e-07	2.711973191101112	4.07391887033833	3.611019081616972e-07	9.792986941899787	0.1458117156524956	0.5265307879306221
FE2t_c_e	FE2t_c_e	FE2t_c_e	iron (II) transport	fe2_e --> fe2_c	Transport	0	YMR319C or YMR058W	0.0002595914900989603	0.000259526761850917	0.000259659561850917	0.0009373898241727288	0.000937156089233925	0.0009376356325679636	0.000259636069370235	0.000937554184648123
FECOOR_m	FECOOR_m	FECOOR_m	ferrocytochrome-c:oxygen oxidoreductase	2.0 focytC_m + 4.0 h_m + 0.5 o2_m --> 2.0 ficytC_m + h2o_m + 2.0 h_c	Oxidative phosphorylation	0	(Q0045 and Q0250 and Q0275 and YDL067C and YEL039C and YGL187C and YGL191W and YHR051W and YIL111W and YLR038C and YLR395C and YMR256C) or (Q0045 and Q0250 and Q0275 and YDL067C and YEL039C and YGL187C and YGL191W and YHR051W and YLR038C and YLR395C and YMR256C and YNL052W) or (Q0045 and Q0250 and Q0275 and YDL067C and YGL187C and YGL191W and YHR051W and YIL111W and YJR048W and YLR038C and YLR395C and YMR256C) or (Q0045 and Q0250 and Q0275 and YDL067C and YGL187C and YGL191W and YHR051W and YJR048W and YLR038C and YLR395C and YMR256C and YNL052W) or (Q0045 and Q0250 and Q0275 and YDL067C and YHR116W and YDR231C and YGR062C and YJL003W and YPL132W and YLL018C-A)	10.82957138979237	10.51183598949096	10.82986955518163	39.10578893427348	37.95844034087987	39.10686561518359	10.51186856989533	37.95869499211533
FKYNH_c	FKYNH_c	FKYNH_c	N-formyl-L-kynurenine amidohydrolase	Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c	Tryptophan metabolism	0	YDR428C	1.00000041105882e-07	1e-07	0.1587247002176482	3.611020565958215e-07	3.611019081616972e-07	0.5731579212098612	0.1587196851003535	0.5731418801432848
FUM_c	FUM_c	FUM_c	fumarase	fum_c + h2o_c <=> mal__L_c	Glyoxylate metabolism	1	YPL262W	0.3443983965134976	0.1393467374583581	0.4152347855825177	1.243629181488528	0.5031837279232017	1.499420734089603	0.2143943227873242	0.7741847848090241
FUM_m	FUM_m	FUM_m	fumarase	fum_m + h2o_m <=> mal__L_m	Citric acid cycle	1	YPL262W	-0.0006429919138566387	-0.0006429919138566387	0.1406499296426773	-0.002321856070261738	-0.002321856070261738	0.5078895797677924	0.1406499	0.5078913058389468
G3PAT_c	G3PAT_c	G3PAT_c	Glycerol-3-phosphate acyltransferase	acylcoa_c + glyc3p_c --> 1agp_c + coa_c	Lipid biosynthesis	0	YKR067W or (YBL011W or YKR067W)	0.020414419463877	0.0204092001860984	0.02041964358609839	0.07371685822419276	0.07369801131254196	0.07373572262921892	0.02041779613600235	0.07372931755989615
G5SDy_c	G5SDy_c	G5SDy_c	glutamate-5-semialdehyde dehydrogenase	glu5p_c + h_c + nadph_c --> glu5sa_c + nadp_c + pi_c	Arginine and proline metabolism	0	YOR323C	1.014571700418951e-07	1e-07	0.5298398423725743	3.663637769881408e-07	3.611019081616972e-07	1.913261781008295	0.06924486570325107	0.2500454338372561
G6PDH2i_c	G6PDH2i_c	G6PDH2i_c	glucose 6-phosphate dehydrogenase	g6p_c + nadp_c --> 6pgl_c + h_c + nadph_c	Pentose phosphate pathway	0	YNL241C	0.8233210082862273	0.6832834096189373	1.00669588814675	2.973027871217692	2.467349430286288	3.635198061483258	0.9420500852863081	3.401773111689054
GALUi_c	GALUi_c	GALUi_c	UTP-glucose-1-phosphate uridylyltransferase	g1p_c + h_c + utp_c --> ppi_c + udpg_c	Carbohydrate biosynthesis	0	YHL012W or YKL035W	0.4124614689719404	0.4123559745894328	0.4125669773894328	1.489406234889443	1.489025292661205	1.48978722779828	0.4125296507388089	1.48965781711198
GAPD_c	GAPD_c	GAPD_c	glyceraldehyde-3-phosphate dehydrogenase	g3p_c + nad_c + pi_c <=> 13dpg_c + h_c + nadh_c	Glycolysis / Gluconeogenesis	1	YGR192C or YJL052W or YJR009C	51.38997613810761	51.24153108894825	51.43762511014938	185.5701844385475	185.0341465334614	185.7422457858097	51.24503280922085	185.0474591964505
GARFT_c	GARFT_c	GARFT_c	glycinamide ribotide transformylase	10fthf_c + gar_c --> fgam_c + h_c + thf_c	Purine metabolism	0	YDR408C	0.0780182862924075	0.07799834814595392	0.07803826266101702	0.2817255205169393	0.2816535234896434	0.2817976555651697	0.07803119633648647	0.2817731559248415
GF6PTA_c	GF6PTA_c	GF6PTA_c	glutamine-fructose-6-phosphate transaminase	f6p_c + gln__L_c --> gam6p_c + glu__L_c	Carbohydrate biosynthesis	0	YMR084W or YKL104C	0.005511277201179108	0.00550986259309093	0.005512681993090929	0.01990132713753834	0.01989621896073892	0.01990639986793763	0.005512183237819582	0.0199046706942539
GK1_c	GK1_c	GK1_c	guanylate kinase	atp_c + gmp_c --> adp_c + gdp_c	Purine metabolism	0	YDR454C	0.0001861323254043368	1e-07	0.04031361276223039	0.0006721273787407997	3.611019081616972e-07	0.1455732249333314	0.03876436898969426	0.1399793813305135
GK2_c	GK2_c	GK2_c	guanylate kinase (GMP:dATP)	datp_c + gmp_c <=> dadp_c + gdp_c	Purine metabolism	1	YDR454C	0.03857182795417998	-0.001545727252960205	0.0387677764807445	0.1392836067553908	-0.005581650605414685	0.1399911806238301	0.0	0.0
GLCt_c_e	GLCt_c_e	GLCt_c_e	glucose transport	glc__D_e --> glc__D_c	Transport	0	YDL245C or YDL247W or YDR342C or YDR343C or YDR345C or YDR536W or YEL069C or YFL011W or YHR092C or YHR094C or YHR096C or YJL214W or YJL219W or YJR158W or YJR160C or YLR081W or YMR011W or YNR072W or YOL156W or YDR387C	27.69301345056578	27.69291345126683	27.69311345126683	99.99999999746848	99.99963889809183	100.0003611019082	27.6929135	100.0
GLNS_c	GLNS_c	GLNS_c	glutamine synthetase	atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c	Alanine, aspartate and glutamate metabolism	0	YPR035W	1.742798954180688	1.044803469300448	3.781898309552856	6.293280278968566	3.772805264183529	13.65650696053033	1.045000355440137	3.773529843438601
GLU5K_c	GLU5K_c	GLU5K_c	glutamate 5-kinase	atp_c + glu__L_c --> adp_c + glu5p_c	Arginine and proline metabolism	0	YDR300C	9.999942283477826e-08	9.999942283477826e-08	0.5298398423725743	3.610998240070682e-07	3.610998240070682e-07	1.913261781008295	0.06924486570325107	0.2500454338372561
GLUDC_c	GLUDC_c	GLUDC_c	glutamate decarboxylase	glu__L_c + h_c --> 4abut_c + co2_c	Alanine, aspartate and glutamate metabolism	0	YMR250W	0.1051408731439173	1e-07	0.155236100580409	0.3796656991805548	3.611019081616972e-07	0.5605605213516685	0.1097614432114845	0.3963520963999852
GLUDxi_c	GLUDxi_c	GLUDxi_c	glutamate dehydrogenase (NAD)	glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c	Arginine and proline metabolism	0	YDL215C	5.11039673372305e-07	1e-07	2.821954745350803	1.845374012010698e-06	3.611019081616972e-07	10.19013243292131	1e-07	3.611032114768278e-07
GLUDy_c	GLUDy_c	GLUDy_c	glutamate dehydrogenase (NADP)	akg_c + h_c + nadph_c + nh4_c --> glu__L_c + h2o_c + nadp_c	Arginine and proline metabolism	0	YAL062W or YOR375C	3.490968008546594	1.355559094123382	3.908342596870046	12.60595209217615	4.894949755138951	14.11309969479417	3.418169706886323	12.34312058529459
GLUPRT_c	GLUPRT_c	GLUPRT_c	phosphoribosylpyrophosphate amidotransferase	gln__L_c + h2o_c + prpp_c --> glu__L_c + ppi_c + pram_c	Purine metabolism	0	YMR300C	0.07801828034601295	0.07799834814595392	0.07803826266101702	0.2817254990443951	0.2816535234896434	0.2817976555651697	0.07803119633648647	0.2817731559248415
GLUSx_c	GLUSx_c	GLUSx_c	glutamate synthase (NADH2)	akg_c + gln__L_c + h_c + nadh_c --> 2.0 glu__L_c + nad_c	Alanine, aspartate and glutamate metabolism	0	YDL171C	1.069726682357264	0.3718167506126898	2.756850223926913	3.862803462106897	1.342637381327242	9.955038763760106	0.3718168	1.342642405610374
GLUt_c_m	GLUt_c_m	GLUt_c_m	L-glutamate transport	glu__L_c --> glu__L_m	Transport	0	YPR021C or YBR104W	1.007928326794388	0.5918944434525041	1.270456307336607	3.639648420956801	2.13734212961005	4.587641968153123	0.5918944	2.137349686951501
GLYGS_c	GLYGS_c	GLYGS_c	glycogen (starch) synthase	udpg_c --> glycogen_c + h_c + udp_c	Starch and sucrose metabolism	0	(YFR015C and YJL137C) or (YFR015C and YKR058W) or (YJL137C and YLR258W) or (YKR058W and YLR258W)	0.1123823342584382	0.1123535909358118	0.1124110823358118	0.405814753443877	0.4057109607574042	0.4059185632998331	0.1124009120375898	0.4058833030969812
GLYOX_c	GLYOX_c	GLYOX_c	hydroxyacylglutathione hydrolase	h2o_c + lgt__S_c --> gthrd_c + h_c + lac__D_c	Methylglyoxal metabolism	0	YDR272W	0.0001449834328749574	1e-07	0.0001449834328749574	0.0005235379426298045	3.611019081616972e-07	0.0005235379426298045	1e-07	3.611032114768278e-07
GMPS2_c	GMPS2_c	GMPS2_c	GMP synthase	atp_c + gln__L_c + h2o_c + xmp_c --> amp_c + glu__L_c + gmp_c + 2.0 h_c + ppi_c	Purine metabolism	0	YMR217W	0.03875795585775883	0.03874805455574387	0.03876788550927018	0.1399557181668354	0.1399199643763266	0.1399915743279167	0.03876436898969426	0.1399793813305135
GND_c	GND_c	GND_c	phosphogluconate dehydrogenase	6pgc_c + nadp_c --> co2_c + nadph_c + ru5p__D_c	Pentose phosphate pathway	0	YGR256W or YHR183W	0.8233210064692361	0.6832834096189373	1.00669588814675	2.973027864656502	2.467349430286288	3.635198061483258	0.9420500852863081	3.401773111689054
GRTT_c	GRTT_c	GRTT_c	geranyltranstransferase	grdp_c + ipdp_c --> frdp_c + ppi_c	Terpenoid backbone biosynthesis	0	YJL167W	0.02600071567577989	0.02599410666213417	0.02600740786213417	0.0938890804409387	0.09386521516655333	0.09391324605356173	0.02600505486376031	0.0939050882593495
H2Ot_c_e	H2Ot_c_e	H2Ot_c_e	water diffusion	h2o_e <=> h2o_c	Transport	0	YLL052C or YPR192W	14.98189364276966	14.97847998223484	14.98537625263377	54.09990382279727	54.08757702946785	54.11247959347039	-14.98397415246056	54.10761187139289
H2Ot_c_m	H2Ot_c_m	H2Ot_c_m	water diffusion	h2o_m --> h2o_c	Transport	0		25.99907829530682	22.86338867255425	29.38741514086723	93.88316782880658	82.56013276701873	106.1185168330711	23.65424714455672	85.41624608966015
HACNH_m	HACNH_m	HACNH_m	homoacontinate hydratase	h2o_m + hacon_C_m --> hicit_m	Lysine metabolism	0	YJL200C or YDR234W	0.1210712631717722	0.1210403112402345	0.1211022476402345	0.4371906415487397	0.4370788735333439	0.4373025270555906	0.1210912910161342	0.4372645406780121
HCITR_m	HCITR_m	HCITR_m	2-methylcitrate dehydratase	hcit_m --> h2o_m + hacon_C_m	Lysine metabolism	0	YDR234W	0.1210712583556536	0.1210403112402345	0.1211022476402345	0.4371906241576435	0.4370788735333439	0.4373025270555906	0.1210912910161342	0.4372645406780121
HCITS_m	HCITS_m	HCITS_m	homocitrate synthase	accoa_m + akg_m + h2o_m --> coa_m + h_m + hcit_m	Lysine metabolism	0	YDL131W or YDL182W	0.1210712554757599	0.1210403112402345	0.1211022476402345	0.4371906137582925	0.4370788735333439	0.4373025270555906	0.1210912910161342	0.4372645406780121
HCO3E_c	HCO3E_c	HCO3E_c	bicarbonate formation	co2_c + h2o_c <=> h_c + hco3_c	Nitrogen metabolism	1	YNL036W	3.208217105504145	2.770504088071501	5.105796601275815	11.58493318594544	10.00434312772402	18.43712895406205	2.7705041	10.00437927919719
HEX1_c	HEX1_c	HEX1_c	hexokinase (D-glucose:ATP)	atp_c + glc__D_c --> adp_c + g6p_c + h_c	Glycolysis / Gluconeogenesis	0	YLR446W or YCL040W or YFR053C or YGL253W	27.69301345001007	27.69291345126683	27.69311345126683	99.99999999546183	99.99963889809183	100.0003611019082	27.6929135	100.0
HICITD_m	HICITD_m	HICITD_m	homoisocitrate dehydrogenase	hicit_m + nad_m --> 2oxoadp_m + co2_m + nadh_m	Lysine metabolism	0	YIL094C	0.1210712612584596	0.1210403112402345	0.1211022476402345	0.4371906346397312	0.4370788735333439	0.4373025270555906	0.1210912910161342	0.4372645406780121
HISTD_c	HISTD_c	HISTD_c	histidinol dehydrogenase	h2o_c + histd_c + 2.0 nad_c --> 3.0 h_c + his__L_c + 2.0 nadh_c	Histidine metabolism	0	YCL030C	0.03556582495045937	0.03555672978780365	0.03557492418780365	0.1284288725495578	0.1283960297436576	0.1284617300692361	0.03557170557642924	0.1284505712135678
HISTP_c	HISTP_c	HISTP_c	histidinol-phosphatase	h2o_c + hisp_c --> histd_c + pi_c	Histidine metabolism	0	YFR025C	0.03556582433840036	0.03555672978780365	0.03557492418780365	0.128428870339401	0.1283960297436576	0.1284617300692361	0.03557170557642924	0.1284505712135678
HMGCOAR_c	HMGCOAR_c	HMGCOAR_c	hydroxymethylglutaryl CoA reductase	2.0 h_c + hmgcoa_c + 2.0 nadph_c --> coa_c + mev__R_c + 2.0 nadp_c	Terpenoid backbone biosynthesis	0	YLR450W or YML075C	0.07800215936537538	0.0779823199864025	0.0780222235864025	0.2816672858756985	0.28159564549966	0.2817397381606852	0.07801516459128094	0.2817152647780485
HMGCOAS_c	HMGCOAS_c	HMGCOAS_c	hydroxymethylglutaryl CoA synthase	aacoa_c + accoa_c + h2o_c --> coa_c + h_c + hmgcoa_c	Terpenoid backbone biosynthesis	0	YML126C	0.0780021637618062	0.0779823199864025	0.0780222235864025	0.2816673017512941	0.28159564549966	0.2817397381606852	0.07801516459128094	0.2817152647780485
HSDx_c	HSDx_c	HSDx_c	homoserine dehydrogenase (NADH)	aspsa_c + h_c + nadh_c --> hom__L_c + nad_c	Glycine, serine and threonine metabolism	0	YJR139C	0.2321912583052283	1e-07	0.4550705046525426	0.8384470643248345	3.611019081616972e-07	1.643268275781397	0.2322296053609582	0.8385885629583837
HSDy_c	HSDy_c	HSDy_c	homoserine dehydrogenase (NADP)	aspsa_c + h_c + nadph_c --> hom__L_c + nadp_c	Glycine, serine and threonine metabolism	0	YJR139C	5.83643946454346e-08	5.83643946454346e-08	0.2322506078284243	2.107549427516878e-07	2.107549427516878e-07	0.8386613765855803	1e-07	3.611032114768278e-07
HSERTA_c	HSERTA_c	HSERTA_c	homoserine O-trans-acetylase	accoa_c + hom__L_c --> achms_c + coa_c	Cysteine and methionine metabolism	0	YNL277W	0.02343003291178263	0.02100261588563106	0.1295809708632037	0.08460629592736074	0.0758408467268855	0.4679193584014815	0.02359169067678276	0.08519035267554194
HSK_c	HSK_c	HSK_c	homoserine kinase	atp_c + hom__L_c --> adp_c + h_c + phom_c	Glycine, serine and threonine metabolism	0	YHR025W	0.208761281178494	0.1026172379772754	0.4042589928420929	0.7538409698383477	0.3705528044387713	1.459786937068057	0.2086380146841755	0.7533985713860533
